Date,Weekly Cases,Average Cases,Weekly Hospitalizations,Weekly Deaths,Avg Cases MI,Avg Positives Rate
2020-03-21,219.0,5.4,19.0,0.0,92.35956836930708,0.3626213066340232
2020-03-22,222.0,7.0,19.0,0.0,89.62703676074771,0.3038334278461444
2020-03-23,234.0,7.2,19.0,0.0,92.90607469101897,0.2494812011254966
2020-03-24,233.0,11.4,19.0,0.0,97.27812526471398,0.22299290681111522
2020-03-25,238.0,11.0,19.0,0.0,101.65017583840907,0.2093964474045998
2020-03-26,236.0,19.8,19.0,0.0,96.18511262129033,0.2040430190910866
2020-03-27,237.0,27.4,19.0,0.0,99.46415055156157,0.19748436322550003
2020-03-28,229.0,35.2,58.0,7.0,92.90607469101909,0.1927433121973202
2020-03-29,235.0,38.2,58.0,7.0,93.45258101273092,0.180521164411429
2020-03-30,220.0,43.6,58.0,7.0,87.98751779561208,0.181810940790962
2020-04-01,216.0,42.0,58.0,7.0,89.6270367607477,0.1887350495672992
2020-04-02,195.0,40.4,58.0,7.0,85.25498618705268,0.1962083683277468
2020-04-03,184.0,37.4,58.0,7.0,74.32485975281519,0.20175703549409238
2020-04-04,167.0,34.8,87.0,3.0,68.8597965356964,0.20755766969720318
2020-04-05,159.0,31.8,87.0,3.0,65.03425228371329,0.2128597288043562
2020-04-06,162.0,27.8,87.0,3.0,71.04582182254389,0.2170647253576378
2020-04-07,159.0,26.0,87.0,3.0,75.4178723962389,0.2172156183375776
2020-04-08,154.0,29.0,87.0,3.0,81.97594825678142,0.210663618674009
2020-04-09,150.0,31.0,87.0,3.0,82.5224545784933,0.199935806468399
2020-04-10,159.0,33.8,87.0,3.0,85.80149250876455,0.189789600512943
2020-04-11,162.0,35.0,56.0,9.0,75.96437871795082,0.17436538474044222
2020-04-12,156.0,32.0,56.0,9.0,67.76678389227267,0.15944651830094
2020-04-13,142.0,28.0,56.0,9.0,66.12726492713702,0.15090171108936518
2020-04-14,149.0,26.0,56.0,9.0,72.68534078767954,0.1472638871694918
2020-04-15,135.0,24.4,56.0,9.0,65.58075860542516,0.14434128385132358
2020-04-16,133.0,24.0,56.0,9.0,57.38316377974702,0.1417433710213666
2020-04-17,127.0,25.4,56.0,9.0,59.56918906659454,0.1386298662604676
2020-04-18,116.0,21.6,46.0,15.0,50.27858159749264,0.134471300000216
2020-04-19,111.0,18.2,46.0,15.0,37.708936198119474,0.129878975275035
2020-04-20,102.0,16.4,46.0,15.0,37.708936198119474,0.1232995269130436
2020-04-21,92.0,13.6,46.0,15.0,43.72050573695012,0.1149802368257977
2020-04-22,106.0,12.4,46.0,15.0,47.54604998893324,0.10940584887852842
2020-04-23,111.0,17.8,46.0,15.0,53.55761952776388,0.10399539741170812
2020-04-24,110.0,21.4,46.0,15.0,59.02268274488265,0.09836962730081211
2020-04-25,115.0,21.2,32.0,18.0,55.74364481461138,0.09389344263784846
2020-04-26,109.0,19.6,32.0,18.0,46.453037345509486,0.09043228096773158
2020-04-27,124.0,20.0,32.0,18.0,53.011113206052094,0.08577662307538504
2020-04-28,116.0,15.8,32.0,18.0,49.73207527578084,0.08155569765977652
2020-04-29,99.0,17.4,32.0,18.0,45.9065310237977,0.07650099097056792
2020-04-30,93.0,16.2,32.0,18.0,48.63906263235708,0.07064386495457976
2020-05-01,108.0,19.6,32.0,18.0,62.848226996865854,0.06618212114081556
2020-05-02,103.0,18.2,25.0,20.0,48.63906263235698,0.061537829587934204
2020-05-03,102.0,15.8,25.0,20.0,42.627493093526354,0.05687256807092146
2020-05-04,81.0,10.0,25.0,20.0,43.720505736950116,0.05274064900792824
2020-05-05,72.0,9.8,25.0,20.0,37.16242987640759,0.0496005695822051
2020-05-06,68.0,11.2,25.0,20.0,25.685797120458194,0.04656153568309418
2020-05-07,60.0,10.0,25.0,20.0,23.49977183361069,0.04440142865201772
2020-05-08,36.0,10.8,25.0,20.0,30.057847694153203,0.04224949565758822
2020-05-09,37.0,11.8,17.0,10.0,27.8718224073057,0.04157976158150466
2020-05-10,39.0,11.4,17.0,10.0,28.41832872901758,0.041135988892504416
2020-05-11,36.0,8.0,17.0,10.0,28.96483505072946,0.04085455686614992
2020-05-12,37.0,8.4,17.0,10.0,32.243872981000706,0.04063307772701504
2020-05-13,42.0,8.4,17.0,10.0,34.97640458956008,0.040389519103373836
2020-05-14,42.0,7.8,17.0,10.0,37.70893619811946,0.039898501624982
2020-05-15,40.0,7.0,17.0,10.0,40.44146780667884,0.039086096467555904
2020-05-16,40.0,5.0,13.0,7.0,39.34845516325508,0.037948286356255
2020-05-17,42.0,4.6,13.0,7.0,36.6159235546957,0.03706205899079566
2020-05-18,48.0,4.4,13.0,7.0,35.52291091127196,0.036239889893597735
2020-05-19,48.0,4.4,13.0,7.0,37.16242987640758,0.03504499549289592
